date,mean_temperature,city
2011-06-01,,salvador
2011-07-01,,salvador
2011-08-01,,salvador
2011-09-01,,salvador
2011-10-01,,salvador
2011-11-01,,salvador
2011-12-01,,salvador
2012-01-01,,salvador
2012-02-01,27.04,salvador
2012-03-01,27.09,salvador
2012-04-01,27.09,salvador
2012-05-01,25.64,salvador
2012-06-01,24.94,salvador
2012-07-01,24.09,salvador
2012-08-01,23.58,salvador
2012-09-01,24.94,salvador
2012-10-01,25.44,salvador
2012-11-01,26.89,salvador
2012-12-01,27.74,salvador
2013-01-01,28.23,salvador
2013-02-01,28.64,salvador
2013-03-01,28.94,salvador
2013-04-01,27.14,salvador
2013-05-01,25.49,salvador
2013-06-01,24.49,salvador
2013-07-01,24.04,salvador
2013-08-01,23.89,salvador
2013-09-01,24.49,salvador
2013-10-01,25.19,salvador
2013-11-01,25.69,salvador
2013-12-01,26.29,salvador
2014-01-01,26.29,salvador
2014-02-01,26.14,salvador
2014-03-01,26.69,salvador
2014-04-01,26.39,salvador
2014-05-01,24.89,salvador
2014-06-01,24.04,salvador
2014-07-01,23.79,salvador
2014-08-01,23.9,salvador
2014-09-01,24.55,salvador
2014-10-01,25.75,salvador
2014-11-01,26.2,salvador
2014-12-01,26.35,salvador
2015-01-01,26.95,salvador
2015-02-01,27.25,salvador
2015-03-01,27.75,salvador
2015-04-01,26.75,salvador
2015-05-01,24.95,salvador
2015-06-01,24.1,salvador
2015-07-01,24.15,salvador
2015-08-01,23.8,salvador
2015-09-01,25.15,salvador
2015-10-01,26.4,salvador
2015-11-01,27.6,salvador
2015-12-01,27.9,salvador
2016-01-01,27.25,salvador
2016-02-01,27.85,salvador
2016-03-01,28.15,salvador
2016-04-01,,salvador
2016-05-01,25.35,salvador
2016-06-01,24.6,salvador
2016-07-01,24.2,salvador
2016-08-01,24.75,salvador
2016-09-01,24.9,salvador
2016-10-01,26.3,salvador
2016-11-01,26.75,salvador
2016-12-01,27.4,salvador
2017-01-01,,salvador
2017-02-01,28.0,salvador
2017-03-01,27.3,salvador
2017-04-01,26.45,salvador
2017-05-01,25.2,salvador
2017-06-01,24.45,salvador
2017-07-01,22.75,salvador
2017-08-01,23.15,salvador
2017-09-01,23.65,salvador
2017-10-01,25.3,salvador
2017-11-01,26.45,salvador
2017-12-01,27.3,salvador
2018-01-01,27.65,salvador
2018-02-01,27.75,salvador
2018-03-01,,salvador
2018-04-01,,salvador
2018-05-01,,salvador
2018-06-01,,salvador
2018-07-01,,salvador
2018-08-01,,salvador
2018-09-01,,salvador
2018-10-01,,salvador
2018-11-01,26.8,salvador
2018-12-01,27.15,salvador
2019-01-01,28.05,salvador
2019-02-01,29.3,salvador
2019-03-01,,salvador
2019-04-01,,salvador
2019-05-01,26.75,salvador
2019-06-01,,salvador
2019-07-01,24.8,salvador
2019-08-01,24.75,salvador
2019-09-01,25.35,salvador
2019-10-01,26.4,salvador
2019-11-01,,salvador
2019-12-01,,salvador
1979-01-01,,sao_luiz
1979-02-01,,sao_luiz
1979-03-01,,sao_luiz
1979-04-01,,sao_luiz
1979-05-01,,sao_luiz
1979-06-01,,sao_luiz
1979-07-01,,sao_luiz
1979-08-01,,sao_luiz
1979-09-01,,sao_luiz
1979-10-01,,sao_luiz
1979-11-01,,sao_luiz
1979-12-01,28.05,sao_luiz
1980-01-01,27.75,sao_luiz
1980-02-01,26.25,sao_luiz
1980-03-01,26.75,sao_luiz
1980-04-01,27.15,sao_luiz
1980-05-01,27.65,sao_luiz
1980-06-01,27.15,sao_luiz
1980-07-01,26.75,sao_luiz
1980-08-01,27.15,sao_luiz
1980-09-01,27.45,sao_luiz
1980-10-01,,sao_luiz
1980-11-01,26.95,sao_luiz
1980-12-01,27.98,sao_luiz
1981-01-01,27.58,sao_luiz
1981-02-01,27.68,sao_luiz
1981-03-01,27.18,sao_luiz
1981-04-01,27.48,sao_luiz
1981-05-01,27.08,sao_luiz
1981-06-01,27.28,sao_luiz
1981-07-01,26.88,sao_luiz
1981-08-01,27.08,sao_luiz
1981-09-01,27.68,sao_luiz
1981-10-01,28.08,sao_luiz
1981-11-01,28.48,sao_luiz
1981-12-01,28.4,sao_luiz
1982-01-01,27.3,sao_luiz
1982-02-01,26.5,sao_luiz
1982-03-01,27.0,sao_luiz
1982-04-01,26.8,sao_luiz
1982-05-01,27.6,sao_luiz
1982-06-01,27.1,sao_luiz
1982-07-01,27.1,sao_luiz
1982-08-01,27.2,sao_luiz
1982-09-01,27.6,sao_luiz
1982-10-01,27.6,sao_luiz
1982-11-01,28.1,sao_luiz
1982-12-01,28.43,sao_luiz
1983-01-01,28.63,sao_luiz
1983-02-01,27.83,sao_luiz
1983-03-01,28.13,sao_luiz
1983-04-01,28.23,sao_luiz
1983-05-01,28.33,sao_luiz
1983-06-01,27.93,sao_luiz
1983-07-01,27.63,sao_luiz
1983-08-01,27.83,sao_luiz
1983-09-01,28.63,sao_luiz
1983-10-01,28.23,sao_luiz
1983-11-01,28.13,sao_luiz
1983-12-01,28.55,sao_luiz
1984-01-01,27.05,sao_luiz
1984-02-01,27.15,sao_luiz
1984-03-01,26.75,sao_luiz
1984-04-01,26.75,sao_luiz
1984-05-01,26.45,sao_luiz
1984-06-01,27.25,sao_luiz
1984-07-01,26.85,sao_luiz
1984-08-01,27.05,sao_luiz
1984-09-01,27.25,sao_luiz
1984-10-01,27.75,sao_luiz
1984-11-01,27.95,sao_luiz
1984-12-01,28.07,sao_luiz
1985-01-01,26.87,sao_luiz
1985-02-01,26.07,sao_luiz
1985-03-01,26.47,sao_luiz
1985-04-01,26.27,sao_luiz
1985-05-01,26.57,sao_luiz
1985-06-01,26.57,sao_luiz
1985-07-01,26.27,sao_luiz
1985-08-01,27.07,sao_luiz
1985-09-01,27.37,sao_luiz
1985-10-01,27.57,sao_luiz
1985-11-01,27.77,sao_luiz
1985-12-01,27.0,sao_luiz
1986-01-01,27.1,sao_luiz
1986-02-01,26.4,sao_luiz
1986-03-01,26.1,sao_luiz
1986-04-01,26.6,sao_luiz
1986-05-01,27.1,sao_luiz
1986-06-01,26.8,sao_luiz
1986-07-01,26.7,sao_luiz
1986-08-01,27.1,sao_luiz
1986-09-01,27.6,sao_luiz
1986-10-01,27.5,sao_luiz
1986-11-01,28.4,sao_luiz
1986-12-01,27.42,sao_luiz
1987-01-01,28.02,sao_luiz
1987-02-01,27.72,sao_luiz
1987-03-01,26.52,sao_luiz
1987-04-01,28.02,sao_luiz
1987-05-01,28.02,sao_luiz
1987-06-01,27.32,sao_luiz
1987-07-01,27.72,sao_luiz
1987-08-01,27.72,sao_luiz
1987-09-01,28.02,sao_luiz
1987-10-01,28.12,sao_luiz
1987-11-01,28.62,sao_luiz
1987-12-01,28.92,sao_luiz
1988-01-01,27.82,sao_luiz
1988-02-01,27.42,sao_luiz
1988-03-01,27.12,sao_luiz
1988-04-01,27.12,sao_luiz
1988-05-01,27.32,sao_luiz
1988-06-01,27.32,sao_luiz
1988-07-01,26.82,sao_luiz
1988-08-01,27.32,sao_luiz
1988-09-01,27.72,sao_luiz
1988-10-01,28.12,sao_luiz
1988-11-01,28.32,sao_luiz
1988-12-01,27.51,sao_luiz
1989-01-01,27.21,sao_luiz
1989-02-01,27.11,sao_luiz
1989-03-01,26.61,sao_luiz
1989-04-01,26.31,sao_luiz
1989-05-01,26.21,sao_luiz
1989-06-01,27.01,sao_luiz
1989-07-01,26.71,sao_luiz
1989-08-01,26.81,sao_luiz
1989-09-01,27.51,sao_luiz
1989-10-01,27.91,sao_luiz
1989-11-01,27.91,sao_luiz
1989-12-01,27.6,sao_luiz
1990-01-01,27.6,sao_luiz
1990-02-01,27.0,sao_luiz
1990-03-01,27.5,sao_luiz
1990-04-01,27.7,sao_luiz
1990-05-01,27.8,sao_luiz
1990-06-01,27.6,sao_luiz
1990-07-01,26.7,sao_luiz
1990-08-01,27.4,sao_luiz
1990-09-01,27.7,sao_luiz
1990-10-01,28.1,sao_luiz
1990-11-01,28.2,sao_luiz
1990-12-01,28.1,sao_luiz
1991-01-01,27.3,sao_luiz
1991-02-01,27.6,sao_luiz
1991-03-01,26.7,sao_luiz
1991-04-01,28.2,sao_luiz
1991-05-01,27.0,sao_luiz
1991-06-01,27.4,sao_luiz
1991-07-01,27.0,sao_luiz
1991-08-01,26.9,sao_luiz
1991-09-01,27.5,sao_luiz
1991-10-01,28.1,sao_luiz
1991-11-01,28.1,sao_luiz
1991-12-01,28.39,sao_luiz
1992-01-01,28.09,sao_luiz
1992-02-01,29.09,sao_luiz
1992-03-01,27.29,sao_luiz
1992-04-01,27.99,sao_luiz
1992-05-01,28.29,sao_luiz
1992-06-01,27.59,sao_luiz
1992-07-01,27.09,sao_luiz
1992-08-01,27.49,sao_luiz
1992-09-01,27.89,sao_luiz
1992-10-01,27.99,sao_luiz
1992-11-01,28.29,sao_luiz
1992-12-01,,sao_luiz
1993-01-01,27.98,sao_luiz
1993-02-01,27.28,sao_luiz
1993-03-01,27.28,sao_luiz
1993-04-01,27.68,sao_luiz
1993-05-01,27.98,sao_luiz
1993-06-01,27.98,sao_luiz
1993-07-01,27.18,sao_luiz
1993-08-01,27.68,sao_luiz
1993-09-01,27.88,sao_luiz
1993-10-01,28.48,sao_luiz
1993-11-01,28.78,sao_luiz
1993-12-01,28.68,sao_luiz
1994-01-01,,sao_luiz
1994-02-01,27.28,sao_luiz
1994-03-01,26.88,sao_luiz
1994-04-01,27.28,sao_luiz
1994-05-01,27.58,sao_luiz
1994-06-01,27.58,sao_luiz
1994-07-01,27.48,sao_luiz
1994-08-01,27.58,sao_luiz
1994-09-01,28.08,sao_luiz
1994-10-01,28.28,sao_luiz
1994-11-01,,sao_luiz
1994-12-01,,sao_luiz
1995-01-01,28.07,sao_luiz
1995-02-01,,sao_luiz
1995-03-01,27.47,sao_luiz
1995-04-01,26.97,sao_luiz
1995-05-01,,sao_luiz
1995-06-01,27.87,sao_luiz
1995-07-01,27.67,sao_luiz
1995-08-01,27.47,sao_luiz
1995-09-01,27.77,sao_luiz
1995-10-01,28.17,sao_luiz
1995-11-01,28.17,sao_luiz
1995-12-01,28.56,sao_luiz
1996-01-01,27.56,sao_luiz
1996-02-01,27.66,sao_luiz
1996-03-01,27.16,sao_luiz
1996-04-01,27.06,sao_luiz
1996-05-01,27.46,sao_luiz
1996-06-01,27.56,sao_luiz
1996-07-01,27.56,sao_luiz
1996-08-01,27.66,sao_luiz
1996-09-01,27.66,sao_luiz
1996-10-01,28.26,sao_luiz
1996-11-01,28.56,sao_luiz
1996-12-01,,sao_luiz
1997-01-01,28.26,sao_luiz
1997-02-01,28.06,sao_luiz
1997-03-01,27.36,sao_luiz
1997-04-01,27.36,sao_luiz
1997-05-01,27.76,sao_luiz
1997-06-01,27.86,sao_luiz
1997-07-01,27.46,sao_luiz
1997-08-01,27.96,sao_luiz
1997-09-01,28.06,sao_luiz
1997-10-01,28.46,sao_luiz
1997-11-01,28.66,sao_luiz
1997-12-01,28.85,sao_luiz
1998-01-01,28.35,sao_luiz
1998-02-01,29.15,sao_luiz
1998-03-01,,sao_luiz
1998-04-01,29.05,sao_luiz
1998-05-01,28.75,sao_luiz
1998-06-01,28.15,sao_luiz
1998-07-01,27.75,sao_luiz
1998-08-01,28.25,sao_luiz
1998-09-01,28.65,sao_luiz
1998-10-01,28.95,sao_luiz
1998-11-01,29.05,sao_luiz
1998-12-01,28.74,sao_luiz
1999-01-01,27.94,sao_luiz
1999-02-01,28.74,sao_luiz
1999-03-01,26.84,sao_luiz
1999-04-01,27.24,sao_luiz
1999-05-01,27.04,sao_luiz
1999-06-01,27.54,sao_luiz
1999-07-01,26.94,sao_luiz
1999-08-01,27.54,sao_luiz
1999-09-01,28.04,sao_luiz
1999-10-01,28.34,sao_luiz
1999-11-01,28.54,sao_luiz
1999-12-01,28.53,sao_luiz
2000-01-01,27.13,sao_luiz
2000-02-01,27.13,sao_luiz
2000-03-01,27.03,sao_luiz
2000-04-01,,sao_luiz
2000-05-01,27.63,sao_luiz
2000-06-01,27.63,sao_luiz
2000-07-01,27.13,sao_luiz
2000-08-01,,sao_luiz
2000-09-01,,sao_luiz
2000-10-01,,sao_luiz
2000-11-01,,sao_luiz
2000-12-01,,sao_luiz
2001-01-01,,sao_luiz
2001-02-01,,sao_luiz
2001-03-01,,sao_luiz
2001-04-01,,sao_luiz
2001-05-01,,sao_luiz
2001-06-01,,sao_luiz
2001-07-01,,sao_luiz
2001-08-01,,sao_luiz
2001-09-01,,sao_luiz
2001-10-01,,sao_luiz
2001-11-01,,sao_luiz
2001-12-01,,sao_luiz
2002-01-01,,sao_luiz
2002-02-01,,sao_luiz
2002-03-01,,sao_luiz
2002-04-01,,sao_luiz
2002-05-01,,sao_luiz
2002-06-01,,sao_luiz
2002-07-01,,sao_luiz
2002-08-01,28.02,sao_luiz
2002-09-01,28.32,sao_luiz
2002-10-01,28.83,sao_luiz
2002-11-01,28.82,sao_luiz
2002-12-01,29.07,sao_luiz
2003-01-01,28.12,sao_luiz
2003-02-01,,sao_luiz
2003-03-01,26.92,sao_luiz
2003-04-01,27.37,sao_luiz
2003-05-01,27.97,sao_luiz
2003-06-01,27.77,sao_luiz
2003-07-01,27.72,sao_luiz
2003-08-01,27.62,sao_luiz
2003-09-01,28.67,sao_luiz
2003-10-01,29.36,sao_luiz
2003-11-01,29.17,sao_luiz
2003-12-01,28.92,sao_luiz
2004-01-01,27.72,sao_luiz
2004-02-01,27.22,sao_luiz
2004-03-01,27.82,sao_luiz
2004-04-01,27.67,sao_luiz
2004-05-01,28.51,sao_luiz
2004-06-01,27.82,sao_luiz
2004-07-01,27.42,sao_luiz
2004-08-01,27.82,sao_luiz
2004-09-01,28.2,sao_luiz
2004-10-01,28.4,sao_luiz
2004-11-01,29.29,sao_luiz
2004-12-01,29.28,sao_luiz
2005-01-01,29.28,sao_luiz
2005-02-01,28.94,sao_luiz
2005-03-01,27.49,sao_luiz
2005-04-01,28.34,sao_luiz
2005-05-01,28.74,sao_luiz
2005-06-01,28.44,sao_luiz
2005-07-01,27.29,sao_luiz
2005-08-01,28.84,sao_luiz
2005-09-01,28.09,sao_luiz
2005-10-01,28.59,sao_luiz
2005-11-01,28.99,sao_luiz
2005-12-01,29.03,sao_luiz
2006-01-01,28.23,sao_luiz
2006-02-01,27.93,sao_luiz
2006-03-01,27.53,sao_luiz
2006-04-01,27.38,sao_luiz
2006-05-01,27.28,sao_luiz
2006-06-01,27.98,sao_luiz
2006-07-01,28.13,sao_luiz
2006-08-01,27.58,sao_luiz
2006-09-01,,sao_luiz
2006-10-01,,sao_luiz
2006-11-01,,sao_luiz
2006-12-01,,sao_luiz
2007-01-01,,sao_luiz
2007-02-01,,sao_luiz
2007-03-01,,sao_luiz
2007-04-01,,sao_luiz
2007-05-01,,sao_luiz
2007-06-01,,sao_luiz
2007-07-01,,sao_luiz
2007-08-01,,sao_luiz
2007-09-01,,sao_luiz
2007-10-01,,sao_luiz
2007-11-01,,sao_luiz
2007-12-01,,sao_luiz
2008-01-01,,sao_luiz
2008-02-01,,sao_luiz
2008-03-01,,sao_luiz
2008-04-01,,sao_luiz
2008-05-01,,sao_luiz
2008-06-01,,sao_luiz
2008-07-01,,sao_luiz
2008-08-01,,sao_luiz
2008-09-01,,sao_luiz
2008-10-01,,sao_luiz
2008-11-01,,sao_luiz
2008-12-01,,sao_luiz
2009-01-01,,sao_luiz
2009-02-01,,sao_luiz
2009-03-01,,sao_luiz
2009-04-01,,sao_luiz
2009-05-01,,sao_luiz
2009-06-01,27.41,sao_luiz
2009-07-01,27.76,sao_luiz
2009-08-01,28.21,sao_luiz
2009-09-01,28.71,sao_luiz
2009-10-01,28.51,sao_luiz
2009-11-01,29.06,sao_luiz
2009-12-01,29.31,sao_luiz
2010-01-01,28.31,sao_luiz
2010-02-01,29.15,sao_luiz
2010-03-01,28.91,sao_luiz
2010-04-01,28.21,sao_luiz
2010-05-01,28.36,sao_luiz
2010-06-01,,sao_luiz
2010-07-01,28.06,sao_luiz
2010-08-01,28.26,sao_luiz
2010-09-01,28.75,sao_luiz
2010-10-01,28.76,sao_luiz
2010-11-01,29.11,sao_luiz
2010-12-01,28.4,sao_luiz
2011-01-01,27.1,sao_luiz
2011-02-01,26.9,sao_luiz
2011-03-01,26.95,sao_luiz
2011-04-01,26.9,sao_luiz
2011-05-01,27.35,sao_luiz
2011-06-01,27.55,sao_luiz
2011-07-01,27.6,sao_luiz
2011-08-01,27.9,sao_luiz
2011-09-01,28.55,sao_luiz
2011-10-01,28.55,sao_luiz
2011-11-01,28.75,sao_luiz
2011-12-01,28.99,sao_luiz
2012-01-01,28.4,sao_luiz
2012-02-01,27.65,sao_luiz
2012-03-01,27.5,sao_luiz
2012-04-01,28.1,sao_luiz
2012-05-01,28.25,sao_luiz
2012-06-01,27.95,sao_luiz
2012-07-01,28.05,sao_luiz
2012-08-01,28.5,sao_luiz
2012-09-01,28.84,sao_luiz
2012-10-01,29.2,sao_luiz
2012-11-01,29.49,sao_luiz
2012-12-01,29.59,sao_luiz
2013-01-01,29.0,sao_luiz
2013-02-01,28.75,sao_luiz
2013-03-01,28.3,sao_luiz
2013-04-01,28.1,sao_luiz
2013-05-01,28.29,sao_luiz
2013-06-01,,sao_luiz
2013-07-01,,sao_luiz
2013-08-01,,sao_luiz
2013-09-01,,sao_luiz
2013-10-01,,sao_luiz
2013-11-01,,sao_luiz
2013-12-01,,sao_luiz
2014-01-01,,sao_luiz
2014-02-01,,sao_luiz
2014-03-01,,sao_luiz
2014-04-01,,sao_luiz
2014-05-01,,sao_luiz
2014-06-01,,sao_luiz
2014-07-01,,sao_luiz
2014-08-01,,sao_luiz
2014-09-01,,sao_luiz
2014-10-01,,sao_luiz
2014-11-01,29.1,sao_luiz
2014-12-01,29.25,sao_luiz
2015-01-01,28.8,sao_luiz
2015-02-01,28.45,sao_luiz
2015-03-01,27.4,sao_luiz
2015-04-01,27.75,sao_luiz
2015-05-01,28.1,sao_luiz
2015-06-01,28.05,sao_luiz
2015-07-01,,sao_luiz
2015-08-01,,sao_luiz
2015-09-01,,sao_luiz
2015-10-01,,sao_luiz
2015-11-01,,sao_luiz
2015-12-01,,sao_luiz
2016-01-01,,sao_luiz
2016-02-01,,sao_luiz
2016-03-01,,sao_luiz
2016-04-01,,sao_luiz
2016-05-01,,sao_luiz
2016-06-01,,sao_luiz
2016-07-01,,sao_luiz
2016-08-01,28.8,sao_luiz
2016-09-01,28.95,sao_luiz
2016-10-01,29.6,sao_luiz
2016-11-01,29.75,sao_luiz
2016-12-01,29.45,sao_luiz
2017-01-01,28.1,sao_luiz
2017-02-01,27.05,sao_luiz
2017-03-01,27.1,sao_luiz
2017-04-01,27.9,sao_luiz
2017-05-01,28.15,sao_luiz
2017-06-01,28.2,sao_luiz
2017-07-01,28.1,sao_luiz
2017-08-01,28.6,sao_luiz
2017-09-01,29.4,sao_luiz
2017-10-01,29.7,sao_luiz
2017-11-01,29.2,sao_luiz
2017-12-01,28.9,sao_luiz
2018-01-01,27.85,sao_luiz
2018-02-01,26.6,sao_luiz
2018-03-01,27.7,sao_luiz
2018-04-01,27.25,sao_luiz
2018-05-01,27.2,sao_luiz
2018-06-01,27.75,sao_luiz
2018-07-01,27.65,sao_luiz
2018-08-01,27.95,sao_luiz
2018-09-01,28.8,sao_luiz
2018-10-01,29.15,sao_luiz
2018-11-01,29.7,sao_luiz
2018-12-01,27.15,sao_luiz
2019-01-01,27.85,sao_luiz
2019-02-01,26.95,sao_luiz
2019-03-01,27.1,sao_luiz
2019-04-01,27.7,sao_luiz
2019-05-01,28.25,sao_luiz
2019-06-01,28.25,sao_luiz
2019-07-01,28.0,sao_luiz
2019-08-01,28.65,sao_luiz
2019-09-01,29.1,sao_luiz
2019-10-01,29.0,sao_luiz
2019-11-01,,sao_luiz
2019-12-01,,sao_luiz
1946-01-01,,sao_paulo
1946-02-01,,sao_paulo
1946-03-01,,sao_paulo
1946-04-01,,sao_paulo
1946-05-01,,sao_paulo
1946-06-01,,sao_paulo
1946-07-01,,sao_paulo
1946-08-01,,sao_paulo
1946-09-01,,sao_paulo
1946-10-01,,sao_paulo
1946-11-01,,sao_paulo
1946-12-01,21.74,sao_paulo
1947-01-01,,sao_paulo
1947-02-01,23.54,sao_paulo
1947-03-01,21.04,sao_paulo
1947-04-01,19.74,sao_paulo
1947-05-01,19.24,sao_paulo
1947-06-01,,sao_paulo
1947-07-01,15.04,sao_paulo
1947-08-01,16.44,sao_paulo
1947-09-01,18.04,sao_paulo
1947-10-01,17.04,sao_paulo
1947-11-01,18.94,sao_paulo
1947-12-01,20.34,sao_paulo
1948-01-01,23.64,sao_paulo
1948-02-01,22.94,sao_paulo
1948-03-01,20.74,sao_paulo
1948-04-01,20.04,sao_paulo
1948-05-01,18.04,sao_paulo
1948-06-01,16.64,sao_paulo
1948-07-01,17.84,sao_paulo
1948-08-01,15.64,sao_paulo
1948-09-01,18.64,sao_paulo
1948-10-01,18.74,sao_paulo
1948-11-01,20.64,sao_paulo
1948-12-01,21.24,sao_paulo
1949-01-01,22.34,sao_paulo
1949-02-01,21.54,sao_paulo
1949-03-01,23.54,sao_paulo
1949-04-01,19.44,sao_paulo
1949-05-01,17.24,sao_paulo
1949-06-01,17.34,sao_paulo
1949-07-01,16.34,sao_paulo
1949-08-01,17.34,sao_paulo
1949-09-01,18.24,sao_paulo
1949-10-01,18.74,sao_paulo
1949-11-01,19.74,sao_paulo
1949-12-01,21.54,sao_paulo
1950-01-01,22.14,sao_paulo
1950-02-01,22.44,sao_paulo
1950-03-01,22.24,sao_paulo
1950-04-01,20.44,sao_paulo
1950-05-01,19.44,sao_paulo
1950-06-01,17.94,sao_paulo
1950-07-01,16.44,sao_paulo
1950-08-01,19.14,sao_paulo
1950-09-01,19.54,sao_paulo
1950-10-01,19.04,sao_paulo
1950-11-01,19.94,sao_paulo
1950-12-01,21.94,sao_paulo
1951-01-01,22.04,sao_paulo
1951-02-01,22.74,sao_paulo
1951-03-01,21.84,sao_paulo
1951-04-01,17.94,sao_paulo
1951-05-01,17.74,sao_paulo
1951-06-01,15.94,sao_paulo
1951-07-01,15.14,sao_paulo
1951-08-01,16.04,sao_paulo
1951-09-01,18.74,sao_paulo
1951-10-01,20.04,sao_paulo
1951-11-01,21.04,sao_paulo
1951-12-01,20.54,sao_paulo
1952-01-01,22.64,sao_paulo
1952-02-01,,sao_paulo
1952-03-01,23.34,sao_paulo
1952-04-01,20.14,sao_paulo
1952-05-01,16.24,sao_paulo
1952-06-01,17.24,sao_paulo
1952-07-01,16.94,sao_paulo
1952-08-01,,sao_paulo
1952-09-01,18.94,sao_paulo
1952-10-01,20.74,sao_paulo
1952-11-01,21.24,sao_paulo
1952-12-01,22.04,sao_paulo
1953-01-01,23.74,sao_paulo
1953-02-01,22.64,sao_paulo
1953-03-01,22.94,sao_paulo
1953-04-01,20.04,sao_paulo
1953-05-01,18.94,sao_paulo
1953-06-01,17.34,sao_paulo
1953-07-01,15.34,sao_paulo
1953-08-01,17.74,sao_paulo
1953-09-01,19.84,sao_paulo
1953-10-01,20.54,sao_paulo
1953-11-01,20.64,sao_paulo
1953-12-01,21.74,sao_paulo
1954-01-01,24.24,sao_paulo
1954-02-01,23.64,sao_paulo
1954-03-01,22.94,sao_paulo
1954-04-01,20.34,sao_paulo
1954-05-01,18.54,sao_paulo
1954-06-01,18.24,sao_paulo
1954-07-01,17.54,sao_paulo
1954-08-01,18.54,sao_paulo
1954-09-01,20.14,sao_paulo
1954-10-01,20.14,sao_paulo
1954-11-01,21.04,sao_paulo
1954-12-01,21.84,sao_paulo
1955-01-01,22.84,sao_paulo
1955-02-01,23.84,sao_paulo
1955-03-01,22.54,sao_paulo
1955-04-01,20.64,sao_paulo
1955-05-01,,sao_paulo
1955-06-01,17.24,sao_paulo
1955-07-01,17.04,sao_paulo
1955-08-01,17.54,sao_paulo
1955-09-01,19.14,sao_paulo
1955-10-01,18.74,sao_paulo
1955-11-01,19.34,sao_paulo
1955-12-01,22.44,sao_paulo
1956-01-01,25.74,sao_paulo
1956-02-01,23.34,sao_paulo
1956-03-01,22.24,sao_paulo
1956-04-01,20.24,sao_paulo
1956-05-01,17.14,sao_paulo
1956-06-01,15.44,sao_paulo
1956-07-01,16.04,sao_paulo
1956-08-01,15.94,sao_paulo
1956-09-01,20.14,sao_paulo
1956-10-01,19.44,sao_paulo
1956-11-01,19.24,sao_paulo
1956-12-01,21.34,sao_paulo
1957-01-01,23.34,sao_paulo
1957-02-01,22.24,sao_paulo
1957-03-01,22.44,sao_paulo
1957-04-01,20.24,sao_paulo
1957-05-01,17.94,sao_paulo
1957-06-01,17.24,sao_paulo
1957-07-01,16.54,sao_paulo
1957-08-01,18.24,sao_paulo
1957-09-01,18.34,sao_paulo
1957-10-01,21.64,sao_paulo
1957-11-01,21.24,sao_paulo
1957-12-01,23.04,sao_paulo
1958-01-01,23.94,sao_paulo
1958-02-01,24.44,sao_paulo
1958-03-01,22.14,sao_paulo
1958-04-01,19.84,sao_paulo
1958-05-01,18.24,sao_paulo
1958-06-01,17.64,sao_paulo
1958-07-01,17.94,sao_paulo
1958-08-01,20.14,sao_paulo
1958-09-01,18.94,sao_paulo
1958-10-01,20.54,sao_paulo
1958-11-01,22.94,sao_paulo
1958-12-01,23.74,sao_paulo
1959-01-01,23.74,sao_paulo
1959-02-01,24.14,sao_paulo
1959-03-01,22.04,sao_paulo
1959-04-01,23.44,sao_paulo
1959-05-01,19.64,sao_paulo
1959-06-01,17.14,sao_paulo
1959-07-01,,sao_paulo
1959-08-01,18.24,sao_paulo
1959-09-01,20.44,sao_paulo
1959-10-01,21.24,sao_paulo
1959-11-01,21.14,sao_paulo
1959-12-01,22.34,sao_paulo
1960-01-01,22.34,sao_paulo
1960-02-01,22.34,sao_paulo
1960-03-01,22.24,sao_paulo
1960-04-01,20.24,sao_paulo
1960-05-01,16.94,sao_paulo
1960-06-01,17.04,sao_paulo
1960-07-01,17.24,sao_paulo
1960-08-01,19.04,sao_paulo
1960-09-01,19.64,sao_paulo
1960-10-01,21.94,sao_paulo
1960-11-01,21.14,sao_paulo
1960-12-01,22.54,sao_paulo
1961-01-01,,sao_paulo
1961-02-01,,sao_paulo
1961-03-01,,sao_paulo
1961-04-01,,sao_paulo
1961-05-01,,sao_paulo
1961-06-01,,sao_paulo
1961-07-01,,sao_paulo
1961-08-01,,sao_paulo
1961-09-01,,sao_paulo
1961-10-01,,sao_paulo
1961-11-01,,sao_paulo
1961-12-01,,sao_paulo
1962-01-01,,sao_paulo
1962-02-01,,sao_paulo
1962-03-01,,sao_paulo
1962-04-01,,sao_paulo
1962-05-01,,sao_paulo
1962-06-01,,sao_paulo
1962-07-01,,sao_paulo
1962-08-01,,sao_paulo
1962-09-01,,sao_paulo
1962-10-01,,sao_paulo
1962-11-01,20.51,sao_paulo
1962-12-01,21.21,sao_paulo
1963-01-01,24.02,sao_paulo
1963-02-01,22.75,sao_paulo
1963-03-01,24.22,sao_paulo
1963-04-01,20.75,sao_paulo
1963-05-01,18.0,sao_paulo
1963-06-01,16.04,sao_paulo
1963-07-01,17.53,sao_paulo
1963-08-01,18.98,sao_paulo
1963-09-01,22.3,sao_paulo
1963-10-01,21.33,sao_paulo
1963-11-01,22.71,sao_paulo
1963-12-01,22.14,sao_paulo
1964-01-01,22.42,sao_paulo
1964-02-01,22.73,sao_paulo
1964-03-01,22.36,sao_paulo
1964-04-01,21.77,sao_paulo
1964-05-01,17.7,sao_paulo
1964-06-01,15.83,sao_paulo
1964-07-01,14.52,sao_paulo
1964-08-01,18.34,sao_paulo
1964-09-01,19.64,sao_paulo
1964-10-01,19.0,sao_paulo
1964-11-01,19.25,sao_paulo
1964-12-01,20.86,sao_paulo
